"District","Ward","Village","Village.2002","UTM.Easting","UTM.Northing","Biter.ID","ID","Species","Other.species","Owner","Suspect","Rabid","Vaccination","Date.bitten.known","Date.bitten","Date.bitten.uncertainty","Symptoms.started.known","Symptoms.started","Symptoms.started.accuracy","Incubation.period","Incubation.period.units","Infectious.period","Infectious.period.units","Outcome","Action","Lateral.flow.test","Lateral.flow.test.date","Carnivore","Duplicated","month","day"
"Serengeti","Majimoto","Nyamakobiti","Nyamakobiti",651624.684315705,9821191.69428565,0,4745,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2010-10-05,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,106,3200
"Serengeti","Busawe","Gantamome","Gantamome",656674.10957194,9824846.68887762,0,4746,"Livestock: Sheep","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2010-11-14,"0",NA,"",NA,"","Killed","Consumed","","",FALSE,FALSE,107,3240
"Serengeti","Busawe","Gantamome","Gantamome",657867.260251055,9824450.23458527,0,4747,"Livestock: Goat","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2010-11-25,"+/- 7 days",NA,"",NA,"","Killed","Consumed","","",FALSE,FALSE,107,3251
"Serengeti","Busawe","Busawe","Busawe",655840.099993492,9823853.63217199,0,4751,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2010-12-13,"0",NA,"",NA,"","Killed","Not applicable","","",TRUE,FALSE,108,3269
"Serengeti","Majimoto","Nyamakobiti","Nyamakobiti",653048.193088956,9821155.89801568,4790,4791,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2010-09-15,"+/- 7 days","true",2010-09-20,"0",1,"Week",3,"Day","Killed","Thrown","","",TRUE,FALSE,105,3185
"Serengeti","Majimoto","Nyamakobiti","Nyamakobiti",651892.247940865,9821470.18856695,4791,4792,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2010-09-20,"0","true",2010-09-23,"0",3,"Day",NA,"","Died","Thrown","","",TRUE,FALSE,105,3188
"Serengeti","Kyambahi","Nyanungu","Nyanungu",673791.532358103,9790230.77250181,4688,4849,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2010-12-15,"+/- 7 days","true",2010-12-25,"+/- 7 days",NA,"",NA,"","Died","Not applicable","","",TRUE,FALSE,108,3281
"Serengeti","Kyambahi","Nyanungu","Nyanungu",673565.754196555,9791103.09937924,4849,4850,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2010-12-25,"+/- 7 days","true",2011-01-03,"0",NA,"",NA,"","Killed","Buried","","",TRUE,FALSE,109,3290
"Serengeti","Kyambahi","Nyanungu","Nyanungu",673747.500922014,9790386.36591707,4849,4851,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2010-12-25,"+/- 7 days","true",2011-01-03,"0",NA,"",NA,"","Killed","Buried","","",TRUE,FALSE,109,3290
"Serengeti","Kyambahi","Nyanungu","Nyanungu",674220.200785514,9789514.51267606,4849,4852,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2010-12-25,"+/- 7 days","true",2011-01-03,"+/- 7 days",3,"Week",1,"Day","Killed","Buried","","",TRUE,FALSE,109,3290
"Serengeti","Busawe","Busawe","Busawe",656567.3100996,9822428.69804966,4867,4868,"Livestock: Cow","","Known","Yes",TRUE,"Not vaccinated","true",2010-11-25,"+/- 7 days","true",2010-12-17,"0",NA,"",NA,"","Sold","Not applicable","","",FALSE,FALSE,108,3273
"Serengeti","Busawe","Busawe","Busawe",656277.607104386,9822810.81259184,4867,4871,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2010-11-25,"+/- 7 days","true",2010-12-17,"0",NA,"",2,"Day","Killed","Thrown","","",TRUE,FALSE,108,3273
"Serengeti","Busawe","Busawe","Busawe",657510.126169881,9823626.0332263,4871,4873,"Livestock: Cow","","Known","Yes",TRUE,"Not vaccinated","true",2010-12-17,"0","true",2011-01-02,"0",NA,"",5,"Day","Killed","Consumed","","",FALSE,FALSE,109,3289
"Serengeti","Rung'abure","Nyamerama","Nyamerama",679047.945540784,9806735.38620754,4886,4887,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2010-12-15,"+/- 7 days","true",2011-01-12,"0",NA,"",NA,"","Died","Buried","","",TRUE,FALSE,109,3299
"Serengeti","Mosongo","Kenokwe","Kenokwe",669425.518072505,9795375.11921135,4933,4940,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2010-12-23,"0","true",2011-01-15,"0",NA,"",NA,"","Killed","Thrown","","",TRUE,FALSE,109,3302
"Serengeti","Rung'abure","Nyamerama","Nyamerama",680941.843626718,9805058.75547848,4947,4957,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2011-01-16,"0","false",NA,"",NA,"",NA,"","Killed","Buried","","",TRUE,FALSE,110,3331
"Serengeti","Rung'abure","Nyamerama","Nyamerama",681108.445379372,9805552.71616918,4947,4958,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2011-01-16,"0","true",2011-01-29,"0",NA,"",NA,"","Killed","Buried","","",TRUE,FALSE,109,3316
"Serengeti","Nyamoko","Masangura","Masangura",672531.072552786,9802265.4476156,0,4969,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2011-01-05,"0",NA,"",NA,"","Killed","Thrown","","",TRUE,FALSE,109,3292
"Serengeti","Nyamoko","Masangura","Masangura",671553.65249515,9802445.32161621,4969,4970,"Livestock: Cow","","Known","Yes",TRUE,"Not vaccinated","true",2011-01-05,"0","true",2011-01-19,"0",NA,"",6,"Day","Killed","Buried","","",FALSE,FALSE,109,3306
"Serengeti","Nyamatare","Kemgesi","Kemgesi",665036.707220305,9802225.11976599,0,4974,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2010-12-15,"+/- 7 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,108,3271
"Serengeti","Nyamatare","Kemgesi","Kemgesi",666406.516515356,9801903.38194012,4974,4980,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2010-12-15,"+/- 7 days","true",2011-01-26,"0",NA,"",2,"Day","Killed","Not applicable","","",TRUE,FALSE,109,3313
"Serengeti","Nyamoko","Masangura","Masangura",670015.438690771,9804691.8840737,4990,4983,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2010-11-25,"+/- 7 days","true",2010-12-25,"+/- 7 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,108,3281
"Serengeti","Nyamoko","Masangura","Masangura",670207.932682947,9804249.77358635,4983,4984,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2010-12-25,"+/- 7 days","true",2011-01-15,"+/- 7 days",NA,"",5,"Day","Killed","Thrown","","",TRUE,FALSE,109,3302
"Serengeti","Nyamoko","Masangura","Masangura",669395.704468236,9803421.03799227,0,4990,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2010-11-25,"+/- 7 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,107,3251
"Serengeti","Nyamoko","Masangura","Masangura",669488.393085998,9804421.36733121,4990,4991,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2010-11-25,"+/- 7 days","true",2010-12-25,"+/- 7 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,108,3281
"Serengeti","Nyamoko","Masangura","Masangura",671126.08956498,9803936.82377999,4990,4992,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2010-11-25,"+/- 7 days","true",2010-12-25,"+/- 7 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,108,3281
"Serengeti","Nyamoko","Masangura","Masangura",670877.692745522,9804117.24187135,4990,4993,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2010-11-25,"+/- 7 days","true",2010-12-05,"+/- 7 days",4,"Day",NA,"","Died","Not applicable","","",TRUE,FALSE,108,3261
"Serengeti","Nyamoko","Masangura","Masangura",671166.258341157,9804542.37457625,4990,4994,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2010-11-25,"+/- 7 days","true",2010-12-05,"+/- 7 days",4,"Day",NA,"","Died","Not applicable","","",TRUE,FALSE,108,3261
"Serengeti","Mosongo","Kenokwe","Kenokwe",668600.183031336,9794395.04097786,0,4995,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2011-02-02,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,110,3320
"Serengeti","Nyamatare","Nyirongo","Nyirongo",664064.648784322,9799785.12275193,0,4996,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2011-01-03,"0",NA,"",NA,"","Killed","Not applicable","","",TRUE,FALSE,109,3290
"Serengeti","Nyamatare","Nyirongo","Nyirongo",663660.51756829,9800042.8850348,4996,4997,"Livestock: Cow","","Known","Yes",TRUE,"Not vaccinated","true",2011-01-03,"0","true",2011-01-31,"0",NA,"",8,"Day","Killed","Buried","","",FALSE,FALSE,109,3318
"Serengeti","Nyamatare","Nyirongo","Nyirongo",664287.994090058,9800186.12090963,4996,4998,"Livestock: Cow","","Known","Yes",TRUE,"Not vaccinated","true",2011-01-03,"0","true",2011-01-30,"0",NA,"",7,"Day","Killed","Buried","","",FALSE,FALSE,109,3317
"Serengeti","Nyamatare","Kemgesi","Kemgesi",665962.586162403,9800257.10717967,0,5001,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2010-10-15,"+/- 28 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,106,3210
"Serengeti","Nyamatare","Kemgesi","Kemgesi",666072.48936526,9800530.51254439,0,5002,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2010-10-08,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,106,3203
"Serengeti","Nyamatare","Nyirongo","Nyirongo",666625.396267656,9798776.04119214,0,5003,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2010-12-25,"+/- 7 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,108,3281
"Serengeti","Majimoto","Nyamakobiti","Nyamakobiti",653034.886784025,9822195.97513201,5177,5176,"Domestic dog","","Known","Yes",TRUE,"Vaccinated after bite","true",2010-10-05,"+/- 7 days","true",2010-10-22,"0",NA,"",NA,"","Killed","Thrown","","",TRUE,FALSE,106,3217
"Serengeti","Majimoto","Nyamakobiti","Nyamakobiti",653658.231344218,9822303.11694412,5178,5177,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2010-09-15,"+/- 7 days","true",2010-10-05,"+/- 7 days",NA,"",NA,"","Killed","Thrown","","",TRUE,FALSE,106,3200
"Serengeti","Majimoto","Nyamakobiti","Nyamakobiti",653014.241303461,9821984.43734317,0,5178,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2010-09-15,"+/- 7 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,105,3180
"Serengeti","Majimoto","Nyamakobiti","Nyamakobiti",653781.167731957,9821762.89778299,5177,5181,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2010-10-05,"+/- 7 days","true",2010-10-15,"+/- 7 days",2,"Week",NA,"","Killed","Not applicable","","",TRUE,FALSE,106,3210
"Serengeti","Majimoto","Nyamakobiti","Nyamakobiti",654072.999908409,9821368.89423572,5177,5185,"Domestic dog","","Known","Yes",TRUE,"Vaccinated after bite","true",2010-10-05,"+/- 7 days","true",2010-10-15,"+/- 7 days",2,"Week",NA,"","Died","Not applicable","","",TRUE,FALSE,106,3210
"Serengeti","Majimoto","Nyamakobiti","Nyamakobiti",653102.742912773,9822220.28506874,5837,5186,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2010-10-02,"0","true",2010-11-05,"+/- 7 days",1,"Month",NA,"","Killed","Thrown","","",TRUE,FALSE,107,3231
"Serengeti","Majimoto","Iseresere","Iseresere",653053.005258209,9824203.08016823,0,5192,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2011-01-22,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,109,3309
"Serengeti","Majimoto","Iseresere","Iseresere",653665.244239868,9825098.88422954,0,5201,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2010-09-05,"+/- 7 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,105,3170
"Serengeti","Majimoto","Majimoto","Majimoto",650928.56231178,9820237.47783616,0,5232,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2011-01-05,"+/- 7 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,109,3292
"Serengeti","Majimoto","Majimoto","Majimoto",649056.262796138,9820357.73739494,5232,5233,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2011-01-05,"+/- 7 days","true",2011-01-25,"+/- 7 days",3,"Week",2,"Day","Died","Thrown","","",TRUE,FALSE,109,3312
"Serengeti","Majimoto","Majimoto","Majimoto",649763.255283759,9819222.77250452,5233,5234,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2011-01-25,"+/- 7 days","true",2011-03-01,"0",NA,"",4,"Day","Died","Not applicable","","",TRUE,FALSE,111,3347
"Serengeti","Majimoto","Majimoto","Majimoto",650931.849143059,9820401.0612274,5233,5235,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2011-01-25,"+/- 7 days","true",2011-03-01,"0",NA,"",NA,"","Killed","Not applicable","","",TRUE,FALSE,111,3347
"Serengeti","Majimoto","Majimoto","Majimoto",651176.298355912,9820196.28564047,0,5236,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2010-12-05,"+/- 7 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,108,3261
"Serengeti","Majimoto","Majimoto","Majimoto",649761.625160344,9818143.82369307,0,5237,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2011-01-05,"+/- 7 days",NA,"",NA,"","Killed","Buried","","",TRUE,FALSE,109,3292
"Serengeti","Majimoto","Majimoto","Majimoto",645878.658646411,9815261.46564058,0,5238,"Cat","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2011-02-24,"0",NA,"",NA,"","Killed","Not applicable","","",TRUE,FALSE,110,3342
"Serengeti","Majimoto","Majimoto","Majimoto",646734.346044404,9817749.28493344,5240,5239,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2010-10-15,"+/- 7 days","true",2010-10-30,"0",2,"Week",NA,"","Killed","Thrown","","",TRUE,FALSE,106,3225
"Serengeti","Majimoto","Majimoto","Majimoto",646791.833531732,9818103.17458224,0,5240,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2010-10-15,"+/- 7 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,106,3210
"Serengeti","Majimoto","Majimoto","Majimoto",650298.018495799,9818630.82439242,0,5241,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2010-11-10,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,107,3236
"Serengeti","Majimoto","Nyamakobiti","Nyamakobiti",650503.00958505,9819222.60040476,0,5242,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2011-02-28,"0",NA,"",NA,"","Killed","Not applicable","","",TRUE,FALSE,110,3346
"Serengeti","Majimoto","Majimoto","Majimoto",649394.114197093,9820025.83574783,0,5243,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2011-02-25,"0",NA,"",NA,"","Killed","Thrown","","",TRUE,FALSE,110,3343
"Serengeti","Kenyamonta","Hekwe","Hekwe",644732.820068238,9822704.36378346,0,5247,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2010-07-06,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,103,3109
"Serengeti","Kenyamonta","Hekwe","Hekwe",643316.555166369,9821717.32388075,5247,5248,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2010-07-06,"0","true",2010-07-25,"+/- 7 days",2,"Week",NA,"","Died","Not applicable","","",TRUE,FALSE,103,3128
"Serengeti","Kenyamonta","Hekwe","Hekwe",644583.301605409,9821660.50092467,5247,5249,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2010-07-06,"0","true",2010-07-25,"+/- 7 days",2,"Week",NA,"","Died","Not applicable","","",TRUE,FALSE,103,3128
"Serengeti","Majimoto","Majimoto","Majimoto",646048.447769477,9822427.20365695,0,5250,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2010-11-05,"+/- 7 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,107,3231
"Serengeti","Mbalibali","Tamkeri","Tamkeri",698446.972270448,9804674.90298903,0,5251,"Wildlife: Civet","","Not applicable","Yes",TRUE,"Not applicable","false",NA,"","true",2011-05-13,"0",NA,"",NA,"","Killed","Not applicable","","",TRUE,FALSE,113,3420
"Serengeti","Mbalibali","Tamkeri","Tamkeri",698013.805065575,9804652.82172047,0,5252,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2011-05-06,"0",NA,"",NA,"","Killed","Not applicable","","",TRUE,FALSE,113,3413
"Serengeti","Manchira","Rwamchanga","Rwamchanga",692151.688333973,9792001.77007186,0,5254,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2011-04-15,"+/- 7 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,112,3392
"Serengeti","Manchira","Rwamchanga","Rwamchanga",691945.557050779,9790938.53422365,5254,5255,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2011-04-15,"+/- 7 days","true",2011-05-11,"0",NA,"",6,"Day","Died","Not applicable","","",TRUE,FALSE,113,3418
"Serengeti","Rung'abure","Rung'abure","Rung'abure",674754.000151202,9806814.98446416,5616,5258,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2011-04-05,"+/- 7 days","false",NA,"",NA,"",NA,"","Killed","Buried","","",TRUE,FALSE,113,3410
"Serengeti","Kebanchebanche","Kebanchebanche","Kebanchebanche",672120.391954158,9806930.16569676,5286,5285,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2011-05-15,"+/- 7 days","true",2011-06-05,"+/- 7 days",NA,"",NA,"","Died","Not applicable","","",TRUE,FALSE,114,3443
"Serengeti","Kebanchebanche","Kebanchebanche","Kebanchebanche",672419.069155541,9806532.8345386,0,5286,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2011-05-15,"+/- 7 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,113,3422
"Serengeti","Sedeco","Bonchugu","Bonchugu",697028.66833958,9790887.09419262,0,5407,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2011-10-01,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,118,3561
"Serengeti","Rung'abure","Rung'abure","Rung'abure",673645.804286866,9807142.24585288,0,5477,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2010-09-05,"+/- 7 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,105,3170
"Serengeti","Rung'abure","Rung'abure","Rung'abure",674552.130238085,9806584.12192252,0,5616,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2011-04-05,"+/- 7 days",NA,"",NA,"","Killed","Not applicable","","",TRUE,FALSE,112,3382
"Serengeti","Kisangura","Kisangura","Kisangura",690519.450139017,9797002.91924945,0,6180,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2011-05-15,"+/- 28 days","true",2011-06-27,"0",NA,"",NA,"","Died","Thrown","","",TRUE,FALSE,114,3465
"Serengeti","Rung'abure","Rung'abure","Rung'abure",677677.219219949,9807264.34723746,5309,6182,"Domestic dog","","Known","Yes",TRUE,"Vaccinated","true",2011-06-09,"0","true",2011-06-25,"+/- 7 days",2,"Week",3,"Day","Disappeared","Not applicable","","",TRUE,FALSE,114,3463
"Serengeti","Ring'wani","Nyamitita","Nyamitita",665216.576201011,9820213.42962013,0,6183,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2010-09-15,"+/- 7 days",NA,"",NA,"","Killed","Thrown","","",TRUE,FALSE,105,3180
"Serengeti","Ring'wani","Nyamitita","Nyamitita",664689.162283159,9819377.702215,6183,6197,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2010-09-15,"+/- 7 days","true",2010-09-25,"+/- 7 days",2,"Week",3,"Day","Died","Not applicable","","",TRUE,FALSE,105,3190
"Serengeti","Ring'wani","Nyamitita","Nyamitita",664352.795112832,9820360.53834694,6183,6198,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2010-09-15,"+/- 7 days","true",2010-09-25,"+/- 7 days",2,"Week",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,105,3190
"Serengeti","Ring'wani","Nyamitita","Nyamitita",669176.523251922,9818242.44829987,6200,6199,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2011-02-05,"+/- 7 days","true",2011-02-20,"0",2,"Week",NA,"","Killed","Thrown","","",TRUE,FALSE,110,3338
"Serengeti","Ring'wani","Nyamitita","Nyamitita",668040.935157286,9818844.54647649,6208,6200,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2011-02-05,"+/- 7 days",NA,"",NA,"","Killed","Thrown","","",TRUE,FALSE,110,3323
"Serengeti","Ring'wani","Nyamitita","Nyamitita",667626.869683272,9818969.34288939,6200,6201,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2011-02-05,"+/- 7 days","true",2011-02-15,"+/- 7 days",NA,"",NA,"","Killed","Not applicable","","",TRUE,FALSE,110,3333
"Serengeti","Ring'wani","Nyamitita","Nyamitita",669354.293110375,9818947.77978284,6201,6203,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2011-02-15,"+/- 7 days","true",2011-02-25,"+/- 7 days",2,"Week",NA,"","Killed","Thrown","","",TRUE,FALSE,110,3343
"Serengeti","Ring'wani","Nyamitita","Nyamitita",668911.119816419,9819851.31964811,6201,6204,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2011-02-15,"+/- 7 days","true",2011-02-25,"+/- 7 days",2,"Week",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,110,3343
"Serengeti","Ring'wani","Nyamitita","Nyamitita",667973.717496325,9818582.65086754,6201,6205,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2011-02-15,"+/- 7 days","true",2011-02-25,"+/- 7 days",2,"Week",NA,"","Killed","Thrown","","",TRUE,FALSE,110,3343
"Serengeti","Ring'wani","Nyamitita","Nyamitita",668307.423388646,9819256.03072417,6201,6206,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2011-02-15,"+/- 7 days","true",2011-02-25,"+/- 7 days",2,"Week",NA,"","Killed","Thrown","","",TRUE,FALSE,110,3343
"Serengeti","Ring'wani","Nyamitita","Nyamitita",668233.170034317,9819248.8285374,0,6208,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2011-02-05,"+/- 7 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,110,3323
"Serengeti","Ring'wani","Nyamitita","Nyamitita",669604.830334973,9819876.75595855,0,6214,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2011-05-05,"+/- 7 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,113,3412
"Serengeti","Ring'wani","Nyamitita","Nyamitita",668010.370635666,9819942.54357105,0,6227,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2010-11-05,"+/- 7 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,107,3231
"Serengeti","Ring'wani","Nyamitita","Nyamitita",667764.679998398,9819227.09100664,0,6228,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2011-04-05,"+/- 7 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,112,3382
"Serengeti","Ring'wani","Nyamitita","Nyamitita",669320.947672013,9820113.22500341,6227,6229,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2011-12-15,"+/- 28 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,120,3636
"Serengeti","Ring'wani","Nyamitita","Nyamitita",668129.613854869,9818470.77796075,6200,6236,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2011-02-15,"+/- 7 days","true",2011-02-25,"+/- 7 days",7,"Day",NA,"","Killed","Not applicable","","",TRUE,FALSE,110,3343
"Serengeti","Ring'wani","Nyamitita","Nyamitita",669204.428754694,9820230.50711935,6200,6237,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2011-02-15,"+/- 7 days","true",2011-02-25,"+/- 7 days",9,"Day",NA,"","Killed","Not applicable","","",TRUE,FALSE,110,3343
"Serengeti","Ring'wani","Nyamitita","Nyamitita",669093.070663539,9817618.52354304,6199,6238,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2011-02-19,"0","true",2011-03-05,"+/- 7 days",2,"Week",NA,"","Died","Not applicable","","",TRUE,FALSE,111,3351
"Serengeti","Ring'wani","Nyamitita","Nyamitita",668467.799469856,9818700.73870969,6199,6239,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2011-02-19,"0","true",2011-03-05,"+/- 7 days",2,"Week",NA,"","Died","Not applicable","","",TRUE,FALSE,111,3351
"Serengeti","Sedeco","Nyamburi","Nyamburi",697081.397448077,9806031.08314442,0,6244,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2011-06-13,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,114,3451
"Serengeti","Mbalibali","Tamkeri","Tamkeri",697551.706209026,9805965.69206772,0,6249,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2011-06-01,"0",NA,"",NA,"","Killed","Not applicable","","",TRUE,FALSE,114,3439
"Serengeti","Sedeco","Bonchugu","Bonchugu",696119.362108785,9791283.64314823,0,6250,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2011-06-02,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,114,3440
"Serengeti","Kisangura","Kisangura","Kisangura",701654.354248416,9797849.47538529,0,6252,"Wildlife: Jackal","","Not applicable","Yes",TRUE,"Not applicable","false",NA,"","true",2011-02-03,"0",NA,"",NA,"","Killed","Not applicable","","",TRUE,FALSE,110,3321
"Serengeti","Sedeco","Mbirikiri","Mbirikili",699959.913561575,9794524.67796832,6266,6253,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2011-06-18,"0","true",2011-07-05,"0",NA,"",5,"Day","Killed","Thrown","","",TRUE,FALSE,115,3473
"Serengeti","Sedeco","Bonchugu","Bonchugu",701248.396382134,9793201.62424175,0,6256,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2011-06-01,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,114,3439
"Serengeti","Sedeco","Mbirikiri","Mbirikili",701453.269334146,9794377.41911311,0,6260,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2011-07-10,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,115,3478
