"cases","vax","vax_last_month","vax_last2monthMean","immune","immune_last_month","immune_last2monthMean","cases_last_month","case_rate_last_month","case_rate_last2monthMean","month","dogs","humans","dog_density","human_density","incidence","log_case_rate_last2monthMean","log_human_density","log_dog_density"
11,0.225688027711109,0.228017048041929,0.234166046673274,0.152038595393339,0.152893927063689,0.159271641704118,22,0.000390609212508774,0.000275421090367525,102,56476.7870344143,229173.781241909,23.6700700060412,96.0493634710432,0.000194770286654181,-8.18661082232335,4.56486226213423,3.1642113811067
13,0.316994896334457,0.225688027711109,0.226852537876519,0.257980489892494,0.152038595393339,0.152466261228514,11,0.000194770286654181,0.000292689749581477,103,56631.7497360669,229792.609164243,23.735016653842,96.3087213596993,0.000229553211062464,-8.12642101957291,4.56755887918622,3.16695145366059
30,0.299419191039303,0.316994896334457,0.271341462022783,0.237322157275179,0.257980489892494,0.205009542642916,13,0.000229553211062464,0.000212161748858322,104,56787.1658324624,230413.233829819,23.8001533245861,96.5688322840819,0.000528288382774872,-8.44442452445084,4.57025604199396,3.16969202286618
42,0.283272306419902,0.299419191039303,0.30820704368688,0.218638638407296,0.237322157275179,0.247651323583837,30,0.000528288382774872,0.000378920796918668,105,56943.0367359114,231035.660839951,23.8654806101892,96.829698591765,0.000737579209110084,-7.8704685791501,4.57295375086186,3.17243308895984
54,0.274930508147475,0.283272306419902,0.291345748729603,0.208469515002292,0.218638638407296,0.227980397841237,42,0.000737579209110084,0.000632933795942478,106,57099.3638634022,231659.895814675,23.9309991045273,97.0913226381704,0.000945719817985771,-7.36051895028089,4.5756520060946,3.17517465217816
44,0.260534411782125,0.274930508147475,0.279101407283688,0.192297689552493,0.208469515002292,0.213554076704794,54,0.000945719817985771,0.000841649513547928,107,57256.1486366165,232285.944392816,23.9967094034436,97.3537067865952,0.000768476417777446,-7.07666623232751,4.57835080799721,3.17791671275791
49,0.279164554932233,0.260534411782125,0.2677324599648,0.211376569876761,0.192297689552493,0.200383602277392,44,0.000768476417777446,0.000857098117881608,108,57413.3924819464,232913.812232061,24.0626121047554,97.6168534082401,0.000853459408715624,-7.05854013250912,4.58105015687497,3.18065927093608
64,0.267716792917076,0.279164554932233,0.269849483357179,0.198546188823659,0.211376569876761,0.201837129714627,49,0.000853459408715624,0.000810967913246535,109,57571.0968305106,233543.505009019,24.1287078082609,97.8807648822378,0.00111166893673081,-7.11366996925075,4.58375005303349,3.18340232694985
49,0.253575127868114,0.267716792917076,0.273440673924655,0.182983185270633,0.198546188823659,0.20496137935021,64,0.00111166893673081,0.000982564172723215,110,57729.2631181714,234175.028419294,24.1949971157466,98.1454435956808,0.000848789632039774,-6.92236268291743,4.58645049677868,3.18614588103662
50,0.24034531730448,0.253575127868114,0.260645960392595,0.168754934174294,0.182983185270633,0.190764687047146,49,0.000848789632039774,0.00098022928438529,111,57887.8927855508,234808.38817755,24.2614806309936,98.4108919436504,0.000863738470930839,-6.92473473933737,4.58915148841672,3.18888993343399
48,0.227898364479473,0.24034531730448,0.246960222586297,0.155688287947655,0.168754934174294,0.175869059722463,50,0.000863738470930839,0.000856264051485307,112,58046.9872780476,235443.590017578,24.3281589597852,98.6771123292449,0.000826916300928382,-7.05951041083528,4.59185302825412,3.19163448437975
70,0.216525163875492,0.227898364479473,0.234121840891977,0.144070577168695,0.155688287947655,0.162221611060974,48,0.000826916300928382,0.000845327385929611,113,58206.5480458541,236080.63969237,24.3950327099137,98.9441071636085,0.00120261383555773,-7.07232103143043,4.59455511659765,3.1943795341119
54,0.262726227964593,0.216525163875492,0.222211764177483,0.198677978635262,0.144070577168695,0.149879432558175,70,0.00120261383555773,0.00101476506824306,114,58366.5765439731,236719.542974179,24.4621024911874,99.2118788659594,0.000925187036784943,-6.89021043176792,4.59725775375443,3.19712508286865
39,0.27748553995875,0.262726227964593,0.239625695920043,0.216531526344103,0.198677978635262,0.171374277901979,54,0.000925187036784943,0.00106390043617134,115,58527.0742322343,237360.305654597,24.5293689154377,99.4804298636197,0.000666358271135317,-6.84305892962787,4.59996094003182,3.1998711308884
27,0.266333596537933,0.27748553995875,0.270105883961672,0.203978735727725,0.216531526344103,0.207604752489682,39,0.000666358271135317,0.00079577265396013,116,58688.0425753118,238002.933544616,24.5968325965263,99.7497625920434,0.000460059644438679,-7.13251607753701,4.6026646757375,3.20261767840975
54,0.252116435317479,0.266333596537933,0.271909568248342,0.18800415998268,0.203978735727725,0.210255131035914,27,0.000460059644438679,0.000563208957786998,117,58849.483042741,238647.432474703,24.6644941503525,100.019879494846,0.000917595146261201,-7.47666288706678,4.60536896117946,3.20536472567152
40,0.24028202515405,0.252116435317479,0.259225015927706,0.174891150427181,0.18800415998268,0.195991447855203,54,0.000917595146261201,0.00068882739534994,118,59011.3971089353,239293.808294868,24.7323541948597,100.290783023834,0.000677835163369541,-7.27626860771056,4.60807379666595,3.2081122729127
22,0.228126824613989,0.24028202515405,0.246199230235765,0.161728694417229,0.174891150427181,0.18144765520493,40,0.000677835163369541,0.000797715154815371,119,59173.7862532038,239942.066874732,24.8004133500435,100.562475639033,0.00037178624848953,-7.1300869740728,4.61077918250554,3.2108603203725
30,0.216306620952235,0.228126824613989,0.23420442488402,0.149232222034935,0.161728694417229,0.168309922422205,22,0.00037178624848953,0.000524810705929536,120,59336.6519597685,240592.214103601,24.8686722379583,100.834959808718,0.000505589698932468,-7.5468967773701,4.61348511900709,3.21360886829033
